4146,1733695020,848974806,0
3859,1733729210,849264674,0
7072,1733738324,849276093,0
3865,1733764203,848974806,0
436,1733784014,849268268,849267402
750,1733786105,11520095,0
4466,1733841129,849083229,0
9210,1733848880,8762607,0
2915,1733853093,848974806,849236601
7786,1733856442,11454738,0
2996,1733859541,849273626,0
2710,1733863207,849271683,0
403,1733878888,11363810,0
1012,1733880882,849273626,11468848
3046,1733882444,849271626,0
2407,1733888168,11363810,0
944,1733891120,849271519,0
2738,1733901988,849271626,849179360
128,1733911734,11363810,0
875,1733919736,9028150,0
8955,1733923225,8762607,0
6637,1733933628,849276367,11539843
4607,1733934001,849254955,849276242
1922,1733935672,849264932,0
3899,1733943864,849035047,0
3274,1733949179,849271519,0
5850,1733949587,11382345,849262256
6713,1733953594,849015204,11385801
6330,1733955721,849276367,0
10386,1733956533,11503621,0
3851,1733957435,849264674,849272860
2281,1733960884,849272040,11582989
7761,1733961995,849021057,0
6729,1733969312,849268268,11387169
205,1733970673,849264932,0
1417,1733982917,10031417,0
1548,1733986077,9028150,0
7236,1733986599,849170869,0
10723,1733991156,11462284,0
45,1733995346,849232072,0
7319,1733999718,849275013,0
751,1734000427,849276093,0
2487,1734001587,849271683,0
10050,1734008958,11462284,0
9814,1734009231,11462284,0
2372,1734018916,849257411,848949899
7304,1734022046,849275013,0
5743,1734022219,849276367,0
4179,1734026656,7962549,9114276
8536,1734033937,11454738,0
8254,1734035180,849021057,0
2160,1734035734,849257411,11484597
6702,1734038154,11386715,849118994
3511,1734038694,849264674,849272962
5324,1734039472,849106498,0
10633,1734055699,11462284,0
7040,1734060873,849035047,10822607
11508,1734062545,849169374,0
1662,1734065550,7962549,3361700
4854,1734077066,849108500,0
7086,1734079079,849276369,849055129
7098,1734081723,849170869,0
1277,1734084605,849271251,0
54,1734090595,849256132,0
9752,1734091206,11462284,0
3594,1734092660,849264784,0
3208,1734097057,849272040,0
660,1734098163,11457342,3836611
1301,1734100912,849189892,0
6548,1734101011,849276369,0
3876,1734103279,849264674,849276177
2844,1734106267,3854052,849218821
5150,1734106428,849092505,0
1774,1734106654,849264932,0
6617,1734108950,849015204,849218977
5186,1734112599,11458076,10670538
5822,1734114391,849276093,0
6252,1734114991,11460850,0
4870,1734116718,11457342,0
4321,1734117954,849021057,0
4888,1734118011,849108500,0
204,1734121358,11363810,0
4313,1734122366,11458654,0
1775,1734122665,849264932,0
1085,1734123109,849232072,849062540
3127,1734125686,849263329,0
3358,1734126292,849273626,849269396
11103,1734126545,11462284,0
4604,1734127909,849015204,11250981
6308,1734130000,849277157,849060358
2906,1734130093,849271683,849234784
8265,1734132919,10855665,0
3501,1734133619,849271626,849272776
7451,1734139020,849254955,0
57,1734142252,9344606,0
702,1734142659,9373633,0
1399,1734145263,11578392,0
5130,1734145844,849106498,0
4731,1734149562,849080644,0
8109,1734152711,849169374,0
11111,1734164186,11503621,0
4480,1734166097,849232072,0
3043,1734167735,11228431,849253935
2347,1734169051,10998329,848913023
7978,1734169633,849169374,0
2113,1734170498,849196501,0
6364,1734171496,849276367,0
15,1734171848,849198028,0
4191,1734172141,849276376,0
1062,1734173001,849271519,11576618
9204,1734175180,2777576,0
2021,1734177192,849271251,0
4191,1734177459,849276369,849276376
9143,1734179862,9669263,849112504
3171,1734180161,797796,849263267
9333,1734182888,11462284,0
11505,1734186823,849275761,0
5501,1734187185,849249882,11468734
3327,1734187649,849264784,849268570
7341,1734188841,11458076,0
7692,1734189391,849068650,0
1704,1734190895,11228431,0
9023,1734193244,9669263,0
7260,1734197894,849169374,0
9888,1734202665,2777576,0
1577,1734203724,849273626,849274251
1079,1734206675,849271251,849060095
8539,1734212678,11461139,0
3276,1734213530,9344606,0
2485,1734216679,9028150,0
3690,1734217817,11586107,0
6447,1734220898,11381909,10131206
7971,1734226240,11461139,0
1428,1734228044,849272783,0
1908,1734230009,849015204,0
1207,1734232515,11522438,849241318
1368,1734234779,11228431,0
3482,1734237602,849270712,849272294
6253,1734238699,11396554,11563048
4060,1734238789,7709640,0
3102,1734239047,797796,0
7113,1734239336,849068650,0
1610,1734239509,849109665,0
5406,1734239529,849266791,0
10865,1734244242,849011868,0
2371,1734246867,10370714,0
6824,1734246913,11586030,0
3567,1734249799,849232072,849273882
11840,1734256893,9941172,0
3295,1734257143,849198028,0
2850,1734257509,7527553,0
10969,1734261281,849048110,0
6096,1734261731,849249882,0
3220,1734263027,849189940,849264784
609,1734265680,849242659,0
7206,1734266555,11461139,0
1392,1734268472,849265510,0
1404,1734271391,849276376,11489098
2332,1734273699,849271251,0
1114,1734278506,10998329,0
1482,1734282108,11524547,0
3897,1734282315,11454738,849266754
3434,1734283289,849272783,0
6159,1734285459,8903278,11535622
4,1734285466,849255745,0
2538,1734286715,849268491,0
1269,1734288799,849264323,0
12008,1734289175,11549503,0
2774,1734289853,11001646,849189940
9531,1734291539,4060085,0
7020,1734293507,849068650,0
4502,1734294087,849245698,0
5696,1734294133,849254955,0
3955,1734294772,849276164,11391662
6030,1734294930,11493808,0
1970,1734299497,615592,0
4460,1734300373,849089720,0
10076,1734302663,7802632,0
4851,1734303064,11471457,0
5624,1734303854,849269917,0
2202,1734303995,849255578,0
5856,1734304477,849226291,0
9789,1734305594,848899511,0
8325,1734305870,11461139,0
11675,1734307152,849048110,0
1303,1734307302,8274126,0
1013,1734312976,849109665,11470355
5172,1734313484,849276093,849121505
7468,1734313787,849179079,0
6752,1734315405,849264584,2365031
4275,1734318079,10031417,849276218
7437,1734318165,11458076,0
2656,1734318740,849272783,0
5090,1734321557,849249882,11356027
1866,1734321697,849268414,10585605
8952,1734322797,2777576,0
6383,1734324949,849277157,0
5533,1734325734,849108500,3967087
2,1734326377,8924501,0
1841,1734326400,11463679,0
2086,1734327357,849198028,0
4236,1734332246,11257062,10093401
6701,1734332517,10913444,0
4696,1734332699,7486606,849222292
146,1734333334,849264932,11575009
146,1734333334,849264932,849264932
8119,1734333639,9941172,0
6515,1734336163,849264584,0
634,1734336298,849255580,11228431
5346,1734336511,849189953,0
3656,1734336711,849273626,849275419
780,1734337861,849276004,849276123
1002,1734337904,10370714,0
1366,1734340846,9712428,9942263
303,1734340925,9547857,11382237
6738,1734342040,9345308,11459556
1006,1734344769,11513641,0
6791,1734347156,849275018,0
10026,1734347959,848941287,849176890
2400,1734348150,849266911,0
2685,1734350401,849268653,0
7262,1734350519,11586030,0
6535,1734351483,849275018,0
1275,1734352247,849015204,0
2620,1734353655,849259149,849124981
10506,1734354090,849275761,11470502
3332,1734354536,849268707,0
3220,1734354822,11001646,0
3162,1734357533,849252995,849263024
31,1734359613,849275999,0
2688,1734361008,849266911,0
1003,1734362740,849175149,0
6746,1734363155,849140495,0
2801,1734363338,9547857,849201392
5032,1734364668,11481805,849054547
10002,1734365017,849011868,0
5030,1734365353,11466475,849267622
1015,1734365916,849242659,0
6489,1734366770,11257062,11359408
5531,1734367050,849249882,0
4710,1734369050,849276376,8049221
6587,1734369203,2514862,849267667
2251,1734369370,11363810,11561612
292,1734369980,10458229,0
5468,1734370464,11487058,11458263
2628,1734370723,849254139,0
9918,1734371413,8762607,0
161,1734371621,10738812,0
4211,1734374826,849175663,0
3844,1734375949,10288973,0
909,1734377103,11578392,11278858
2876,1734377215,849232072,0
9676,1734377376,849255967,0
161,1734377535,849252995,10738812
12089,1734378000,849131854,0
6220,1734379956,11463013,849272612
11714,1734382635,7802632,0
923,1734383125,849256132,0
2153,1734383222,849252995,11481707
6931,1734383949,849035047,0
2217,1734383971,797796,11538223
4071,1734385598,322742,848890851
1661,1734386338,1687559,0
9101,1734386750,849101595,0
7192,1734387324,11362151,0
3950,1734387597,849270844,11466722
11051,1734388080,849057781,0
6737,1734389738,849189892,0
7328,1734390386,849264081,0
6446,1734391211,9747861,0
2987,1734394787,11458654,849248051
2289,1734394846,10681230,0
2872,1734397129,8972124,849226717
2596,1734397221,10370714,0
6614,1734400319,11480980,0
1035,1734403203,10681230,849259069
2624,1734404746,9344606,0
4088,1734404749,849245698,0
6169,1734406001,10246232,849134450
7886,1734407141,9941172,0
3672,1734409658,849264932,0
1264,1734412210,849272783,0
3527,1734414646,849198028,849273312
3324,1734415190,849266911,0
3965,1734416925,11381909,849238271
8133,1734419654,1214642,848899928
1381,1734420842,11535052,0
346,1734422410,849008353,9373633
7029,1734423539,11386715,11382656
10874,1734425038,849011868,0
10899,1734429587,11371606,0
4671,1734430247,849259947,0
4418,1734430975,849274255,0
2002,1734431422,849148447,0
6497,1734432436,9747861,0
4702,1734432891,849259947,0
6964,1734433311,849020198,838801
6635,1734433327,2514862,0
7762,1734434596,11602620,0
613,1734434853,849264323,0
714,1734435242,849211883,0
695,1734435947,11363810,849263170
6119,1734438427,849259103,0
1869,1734439446,849198028,0
1296,1734439534,849256132,849270287
82,1734440473,849275931,11095550
6230,1734440669,849276367,0
2054,1734441924,849217054,0
4216,1734442411,849116495,849254976
7488,1734442572,306834,0
3385,1734443492,849266911,0
11618,1734443511,11347309,0
3117,1734443855,849268268,849260143
5993,1734444948,849189953,0
11107,1734445706,8601150,0
2243,1734446092,849268337,11551663
7100,1734446256,11446231,0
7039,1734446525,849015204,0
6540,1734447003,1647171,0
344,1734447735,4738829,3854052
5831,1734448514,849269917,0
8062,1734454573,849133297,0
1688,1734456048,849268707,0
72,1734456346,9028150,0
1986,1734457846,8807738,11338352
2841,1734461810,10738812,0
2847,1734464212,11524547,0
1180,1734465937,849276004,849029429
7455,1734466304,11257062,0
2490,1734467763,9926092,0
164,1734468576,849175149,0
9187,1734469937,849101595,0
3524,1734470099,11215489,849273305
1844,1734470830,11522438,10311382
10789,1734471950,849057781,0
7961,1734473700,11586030,0
5681,1734474147,11382345,10799693
6775,1734474827,849264584,0
11943,1734475088,849011868,0
3474,1734476864,849262461,849272040
3437,1734477018,849271683,0
7830,1734477653,2777576,0
4463,1734478738,849271767,849027822
640,1734479842,10458229,0
828,1734482863,849273626,0
4991,1734483811,11481805,11490038
1783,1734484125,11396554,9488755
6551,1734486553,11386715,849227523
1824,1734487403,8972124,0
3247,1734490372,849189953,0
3879,1734491001,849276164,0
6039,1734491477,11442303,0
5865,1734492281,849171774,11434215
4246,1734492557,849269645,0
3558,1734493756,849109665,849273812
142,1734494093,11463679,0
2469,1734494965,849272783,0
1300,1734495739,849256132,849270186
1707,1734497443,849196501,0
520,1734498264,849020481,849177313
4541,1734499648,849175663,0
2199,1734501171,11413765,0
864,1734501264,849217054,0
5939,1734503392,11378816,849226291
285,1734504721,11191955,0
3480,1734504924,849183926,849272251
941,1734507688,11535052,0
3040,1734508432,849265179,0
3560,1734509860,1481875,849273817
5640,1734510230,849036700,0
2589,1734510956,849273626,0
2305,1734512121,849270712,11601697
7212,1734513714,849249786,0
1355,1734519149,3323530,849275703
819,1734520191,849256179,0
291,1734521919,849264932,849266844
8984,1734522877,10303679,0
2409,1734523745,849276297,0
913,1734524085,849217054,0
5789,1734524308,11382815,11464779
4765,1734524377,849251779,849276254
4818,1734524882,11521274,849049280
9150,1734526533,849021057,0
3248,1734528146,11593398,849266000
3718,1734528501,849255579,0
4384,1734528681,849258618,0
4795,1734529036,849058619,0
4309,1734531336,849269592,0
5189,1734531527,11382345,0
8445,1734533013,849276810,0
6919,1734534424,849061157,11502183
2321,1734534470,10936722,0
5527,1734534666,849214162,0
7918,1734534903,849276367,0
154,1734535250,11459250,849268786
2966,1734535736,849255579,0
3355,1734535739,849273626,0
1159,1734536153,11452602,849195083
1890,1734536395,10738812,0
2462,1734537601,849268538,849048506
2631,1734539276,9645987,849130659
9447,1734540782,849260133,0
4357,1734541653,7962549,849089720
1525,1734542366,8476654,849271634
4341,1734544306,849061157,849184467
3938,1734545037,11469505,848920203
8454,1734545292,8601150,11465004
2848,1734547742,476788,0
1559,1734549561,10491257,0
2048,1734550092,849268491,0
399,1734552242,849170869,849208801
7809,1734552522,4738829,849048749
2349,1734553268,849229864,0
10722,1734553360,848899511,0
2139,1734554463,849061157,0
9405,1734554612,8601150,0
8314,1734555883,1028510,0
1153,1734556158,11543380,849188227
5541,1734557378,849170869,849189762
377,1734557446,1687559,0
6525,1734557665,11382815,0
6131,1734558193,10848471,0
4645,1734558211,849263917,0
324,1734558580,11252264,0
6242,1734559570,849273058,0
10335,1734560064,848941287,11512440
2544,1734561060,11522438,849088015
1804,1734563597,7616545,0
390,1734563948,11454738,7844270
2944,1734564720,4434144,0
11046,1734566145,849277138,11506001
353,1734566234,9751593,849244740
3572,1734572121,11593398,849274032
10148,1734573395,848980790,0
5746,1734578061,849106498,802302
7502,1734581344,11498768,849265711
2905,1734581544,849196501,0
5797,1734581621,11382345,0
2381,1734583578,849190998,848980615
1419,1734584497,849116495,848990833
12942,1734584597,8061098,0
1241,1734586026,849148447,0
9133,1734586506,3993680,849276894
5103,1734588420,849266791,0
8199,1734588694,11583806,0
8692,1734588823,849276367,0
6391,1734591396,849277157,0
7201,1734592909,849041214,849276481
5982,1734592925,849031437,0
420,1734593763,849255580,4443559
4124,1734596374,849273181,0
5333,1734597904,849077498,849273967
11955,1734600205,3696964,0
1395,1734601257,849255579,0
1917,1734601840,849268720,11085011
2753,1734601997,11413765,0
6740,1734602860,10039607,849276408
2121,1734603454,849252995,0
5481,1734603471,849233201,11349961
2226,1734603474,7709640,0
6561,1734604249,11522569,11502422
4187,1734604624,9663831,849257961
2088,1734604934,849254139,0
2084,1734605506,615592,0
6295,1734605821,11378816,0
3393,1734606080,11249324,849270003
3393,1734606080,11249324,11249324
10850,1734606353,11454442,0
12234,1734608885,849255967,0
3683,1734609246,849268707,0
9561,1734609646,11380613,849267305
3367,1734610012,11584473,849269586
9219,1734611736,11457342,849041119
1615,1734612156,849105418,509263
6647,1734612776,849189892,849276395
7333,1734613051,11455073,0
5698,1734614916,11516034,849231323
2088,1734615946,849254139,849254139
6018,1734616019,849276330,0
3701,1734616239,849249756,0
11995,1734618623,8061098,0
5120,1734621854,849077498,0
4012,1734621855,7962549,848943492
5587,1734621978,11543380,11372057
3172,1734623776,3323530,0
3124,1734625583,849250033,0
10665,1734628503,11347309,0
6278,1734628641,849275013,8872898
3813,1734628686,849245698,0
5929,1734628996,849249882,231394
14813,1734629972,11468734,0
11300,1734631282,849106613,0
8193,1734631317,11498768,9123814
10029,1734632535,7802632,0
6225,1734632575,11381909,849079000
2508,1734633128,849266896,0
8494,1734634397,7731431,0
6374,1734635518,11498768,11457667
2744,1734636313,9344606,0
785,1734636976,10681230,0
11626,1734637046,8061098,0
893,1734637233,849268653,0
5360,1734638110,849080644,11507740
1098,1734638120,8476654,849274996
3514,1734638461,849271626,849273058
896,1734638602,849256179,2521942
7227,1734639414,849274539,0
9501,1734639807,848899511,0
947,1734640516,8903278,3753978
4776,1734640592,849116495,0
9511,1734641704,849276810,0
2804,1734642735,849262461,849203920
3720,1734643549,11252264,0
3742,1734644513,849276025,0
7289,1734644986,11362151,0
1084,1734645558,4744174,0
7023,1734647806,849067428,0
2567,1734648600,11535052,0
6676,1734648849,11381909,0
1868,1734649121,849271251,0
8223,1734650126,849276367,0
2727,1734650270,849270712,0
7778,1734651080,849015204,849021057
3494,1734651424,8807738,849272583
5700,1734654613,849106498,11505989
691,1734656289,10738812,0
5054,1734656853,849266791,0
5054,1734657862,10034646,849266791
8403,1734658421,849179838,0
9672,1734659177,10009699,0
2205,1734661281,849222864,11524930
1646,1734663094,8292465,2619058
4749,1734666252,849273181,0
398,1734667200,10738812,0
5950,1734667261,849218304,1294806
2382,1734667296,10491257,0
48,1734667828,849270843,0
10786,1734670504,8061098,0
2663,1734670777,10370714,0
2281,1734671684,849262461,849272040
7614,1734671855,9712428,849264976
6514,1734674073,849035047,849259639
5628,1734674427,849254842,849120750
351,1734675636,4738829,0
2768,1734675766,11522438,849187450
4988,1734676538,10098493,0
1148,1734680907,849158824,0
3149,1734681668,11469505,849262079
8083,1734681911,11328083,849012009
10580,1734682839,849048110,7802632
4258,1734682875,10188822,848930966
7035,1734683273,849191010,0
322,1734683634,849275342,0
6355,1734683923,849093083,0
11513,1734684515,10199700,0
169,1734684722,11363242,0
886,1734685441,11248730,0
3429,1734686242,10031417,849271202
6735,1734686619,849276892,849141215
10280,1734687247,11454442,10605584
2343,1734688520,849256132,848911651
664,1734688813,849276286,0
1032,1734690143,849020140,0
5394,1734692638,849061157,849268742
9347,1734693682,9669263,4405832
4140,1734694168,11482117,849261136
7818,1734694672,849259103,0
6644,1734694766,848900398,849238721
4064,1734695096,7962549,11009572
2440,1734695952,2641078,849032847
7761,1734696582,849015204,849021057
11439,1734698212,849052684,0
966,1734699007,849158824,10627241
311,1734699076,9523573,11493808
6103,1734699241,849276369,2667635
7530,1734699974,11390197,0
5054,1734700556,849266791,10034646
7529,1734701424,849272357,849270583
2219,1734701738,11305345,0
1459,1734703797,849266911,849204950
1859,1734703925,849000516,10505684
5610,1734704572,849249882,849267481
2575,1734704847,849008353,849102173
7927,1734705220,849242442,0
799,1734705356,11498768,0
315,1734705615,849268268,11383302
3209,1734706704,849272862,0
425,1734709800,849272783,0
1057,1734709885,849275467,0
8915,1734709988,2777576,0
4226,1734711054,11458885,11085298
6634,1734711232,849275013,11458312
3335,1734713246,11513641,0
2376,1734713481,849255580,848966641
6347,1734713552,11469505,405972
4877,1734715132,7486606,0
381,1734715279,11462437,2735260
11074,1734715409,848899511,0
4669,1734717228,11472050,0
4476,1734717698,11386715,11533071
184,1734718616,11363242,0
6592,1734718733,11381962,0
2464,1734720892,849268538,0
6135,1734721165,849269006,848934186
4953,1734723340,11509834,0
118,1734723990,10738812,0
12449,1734724507,848974806,0
12449,1734724507,848974806,848974806
5787,1734725116,2372905,8410099
86,1734725479,11458076,11092647
247,1734725520,11382345,849218399
3363,1734725864,849268956,849269555
4066,1734726254,9345308,849242437
499,1734726993,849265510,0
5185,1734727183,849260606,0
5333,1734727375,11396554,849077498
4593,1734728381,849189892,849234383
4492,1734729281,794257,848996939
2034,1734730427,849262873,11385381
6975,1734731027,11480980,0
4566,1734733229,9523573,11442303
5274,1734733923,11469505,11245736
1673,1734733935,849256179,0
1873,1734734494,1647171,10684070
9081,1734734604,849260133,0
15238,1734736374,849042146,0
5750,1734737510,8903278,0
1998,1734737946,849264323,0
1011,1734738057,849260646,0
680,1734738078,849234199,0
6705,1734738272,849066305,0
6017,1734738329,10913444,849232518
2279,1734738448,476788,0
7303,1734738472,849242951,0
10171,1734738711,849277138,849272359
4762,1734738773,849182305,849229044
2307,1734741127,849255579,0
4656,1734742580,849058619,849213141
7715,1734742839,11390197,0
3056,1734743459,11378816,849255124
2398,1734744296,849271910,848996185
3387,1734745236,849271519,849269909
6406,1734745346,10827033,0
3288,1734745651,849276164,0
5393,1734746039,849108500,0
1542,1734746658,849222115,849270691
2994,1734747728,849251779,849248519
8254,1734748646,849254955,849021057
4863,1734749042,11249324,0
5652,1734752099,11516034,0
7064,1734753922,848911480,0
13422,1734760716,849277356,0
12408,1734761560,849278247,849065027
1371,1734764229,7616545,0
8546,1734765575,3993680,849250589
3298,1734765717,11437085,849267858
1308,1734766765,849266911,0
6939,1734767354,849269006,0
8835,1734768186,9669263,4360425
4152,1734768285,11457342,10501770
2336,1734768887,849271626,848909732
10416,1734769318,11248611,0
4565,1734769994,849274255,0
6542,1734770043,11279908,0
10076,1734770202,849048110,7802632
8503,1734771814,849051504,0
6754,1734773517,11522569,849264260
4320,1734773687,794257,0
12878,1734773713,848974806,0
2157,1734774019,849255578,0
6870,1734774066,849252731,849203216
7461,1734776687,849223019,0
1797,1734776824,849057649,0
2858,1734776858,9751593,849220923
3647,1734778104,8917910,849275240
3208,1734778459,849262461,849272040
12878,1734778835,848974806,848974806
238,1734779187,849273626,10606432
7647,1734781812,849081913,0
8551,1734782375,10855748,0
6604,1734783183,11381962,0
3024,1734786691,849273501,0
9692,1734786990,849051504,849277055
6174,1734787385,636272,0
5068,1734788274,11467100,0
2963,1734789830,849158824,0
4353,1734789945,322742,0
8576,1734791830,849190488,0
5986,1734792201,849199582,0
4206,1734793134,849272370,0
2933,1734793191,11572922,849239911
1362,1734793211,848995571,4515247
7068,1734793883,849275986,0
7588,1734793969,848916541,0
1161,1734794331,10458229,9687703
6651,1734794368,849264584,0
6392,1734794573,849276367,0
8623,1734794936,849276892,0
4759,1734795441,10034646,0
6468,1734795916,10735289,0
2215,1734796961,849232750,11537769
13577,1734797696,849042146,0
2789,1734799236,849258840,849197878
13071,1734799261,849042146,0
677,1734799629,849268491,0
1540,1734800021,849271251,849270494
6678,1734800033,11445551,0
3910,1734800478,849269739,0
4311,1734801408,849204747,11433166
6054,1734801580,11458076,849120330
2267,1734802297,848974806,0
9512,1734802457,8762607,849231092
4268,1734803304,10479510,0
6997,1734804476,249960,849256471
6528,1734804513,11386715,848908251
7,1734804738,849266896,0
10039,1734804970,3696964,0
11407,1734805837,849011868,0
2163,1734806163,11584473,11485084
11407,1734806561,11416479,849011868
387,1734806665,4738829,0
3078,1734806883,849273626,0
936,1734807211,849270861,2489357
7405,1734808005,11390197,0
2102,1734808027,11457922,11457531
1595,1734809659,11267807,9379302
4321,1734810167,849015204,849021057
12417,1734810473,3696964,0
1738,1734810519,849000516,0
14956,1734811576,849220024,0
293,1734811754,849268268,9547857
12633,1734811837,11328083,8061098
12942,1734811839,849275761,8061098
1795,1734811941,11578392,9643744
8408,1734812046,849211076,849190488
11714,1734812770,849048110,7802632
1070,1734813483,849255580,848887949
6878,1734814043,11469576,9944729
6569,1734814254,849069935,0
13390,1734814717,849042146,0
2286,1734815208,849256132,11589077
